4704 bf  +  -  3  + -1 -4  4  0  8  -7  11   4  -4  -2  -2 -11   7  10  10   6  -6  11  11   6   7
4704 bg  -  -  4  -  2  2  0 -4  6 -10  -8  10   4   8  -4  10   8   6  -4 -14  -6  -4 -12  -4   2
4704 bh  -  -  4  -  6 -5 -2 -1 -6   0   3   3   6   5   4  -6   6   2   7  16   3  11 -12  -4   6
4706 a  + -2  3 -3  3  +  2  4  4   4  -1 -10  -6  -2   9   2   4  -5  -3  15   0  -3   8  -1   2 -(181)
4706 b  + -2  3 -1  3  -  0  2 -6  -6  -7   2   6  -4   3   6 -12  -7  -7 -15   8   5   0  -3   2 -(181)
4706 c  - -2 -1 -3 -1  -  4  6 -6  10   3  -6  -6   0   1   2  12  -9  13 -13  -4   5   4  -9 -10 +(181)
4706 d  -  1 -1  3 -4  - -5 -6  0   4   0  -9   6   3   7  -4 -12 -12   4  -7 -10 -10  -8  18   8 +(181)
4706 e  -  1  0  0 -3  + -4  4  1  -8   5   2   6 -11  -3   2   7  -5 -12  -9   9  -6 -16  14   8 -(181)
4706 f  -  1  3 -1  0  -  3  2  0   0   8  11  -6  11   3 -12   0  -4   8  -3  14   2   0  -6  -4 -(181)
4706 g  -  2  1 -1  5  -  2  0  8  -8   5  -6   6   2  11  -6  12  -1   3  -3 -16   1   4   9  -2 -(181)
4707 a  0  -  0  0  4  5  1  3 -3   3   5  -4   5  -3   0   3   2  10 -10   9   1 -10   8 -14   2 +(523)
4708 a  -  0  4  4  +  2  3 -7  0   0  -9   7   2   6   6  -1   4   6   5   5  11  13  -3   1 -12 +(107)
4708 b  -  1 -1 -2  -  2  0  4  5   0  -5   3  10 -12   8 -14  -3   4  -7 -15  -4  -4  16   3   3 +(107)
4710 a  +  +  + -2  2  2  4 -8 -4  -6   0  10   6   8  -6  14  -8   0 -12   4  -8  -4 -12   6   4 -(157)
4710 b  +  +  +  0  0 -2  6  4  8   2   0   6 -10  -8 -12  10  -4 -14   4   8  14   4  12  -6  -2 -(157)
4710 c  +  +  -  0  1 -4  4 -6  3  -2   3  -2  -5   9   4  -2 -10  -1 -16   0  16  -2   2 -16   8 -(157)
4710 d  +  +  -  2 -3  2  0  0 -5  -8   9  -2   3  -1  -8   4  -6 -15   2  -6 -14   6  12   0 -12 -(157)
4710 e  +  +  -  5 -6 -4 -3  3  4   7  -3  -2  -9  -4  -5  -8  -9   0   2  -6  10  -6   6   0 -15 -(157)
4710 f  +  -  + -3  2 -4  3  7 -4  -3   1  -2  -3  -4   1   0   1  12  -6   2   2 -10  -6   8 -19 -(157)
4710 g  +  -  + -2  6  6  4  0 -4  10  -8   6  -6  -4   6   6 -12  12  12 -12   8   8 -12 -18  12 +(157)
4710 h  +  -  +  1  0 -3  1  6  5   4  -2  -3  -6  11   0  -6 -15   0   6   0   2   8  12   3  12 +(157)
4710 i  +  -  +  2  2  6  0  8  4  -6   8   6  -6  -4   2 -10  12  -8  -4  12 -12  -8  -4 -10  16 +(157)
4710 j  +  -  - -1  2  0  3 -1 -8  -9  -7  -6  -9  -4  -7   8   3  -8   2   6   6  10   2  -4   7 +(157)
4710 k  +  -  -  1 -4  1 -3 -6  1   4  -2  -7   6  -9   8  -2   9  -8 -10   4 -10   0  -4  -9  -8 +(157)
4710 l  -  +  -  2  6  2  0  0  4  -2   0  10  -6  -4  -2  10   0   0  -4 -12  -8   0 -12   6 -12 -(157)
4710 m  -  -  - -4 -1  0  0 -6 -3  -2  -5  -6  -7   1   0 -10  -6   3  12  16   8 -10  -6 -12  12 -(157)
4710 n  -  -  - -2 -5 -2 -4  0 -3   4  -7  10   5  -9  -4   0  -2  -7 -10 -10   2 -10   0  -4   0 -(157)
4711 a -1  0 -4  +  0  2  0 -2 -8   2  -2   6   4   0  10  -6   6   0   4   8   2   4  12  -6  10 +(673)
4711 b  1  2  0  -  3  1 -4  0  8   3   1   9  -2   8   7  11  -1   6   5   8  -7  -1  -6  -3  -7 +(673)
4711 c  1  2  4  -  1  5  0  0 -4   3  -1   9   2   0  -7  -5   1 -10   7  -8  13 -11  14   1   5 +(673)
4712 a  - -2 -1 -3  5  4 -3  +  0   2   +  -2 -10   1   7  -8   6   3   0  -6  -7 -12   4  -8   8
4712 b  - -1  0 -1 -2 -5  7  + -1  -1   + -10   0   4   0   3  -5   2  -1  14  -3  14  -6   0 -10
4712 c  -  0  3  1  3  2  3  +  8   0   +  -2   8  -9   3   2   8  -7  -2  -2  -5   4  12   0   2
4714 a  + -1  0  4 -2  2  6  6  7   0  -6  -3   9  -6   2  11 -11  -5  13  -3   6 -11   4  -4  -2 -(2357)
4714 b  - -1  0  0 -2  2  0  4 -3   6  -6  -1  -3 -12  12   1  -7  -3   1  15   4   3 -16 -14 -12 -(2357)
4715 a  1  0  + -4  6  4  4  2  +   6  -4 -10   +  -4  -8   4 -12  -6   4   6   2  10   4 -10  -8
4715 b  1  0  -  2  0  4 -2  8  +  -6   8 -10   +   8  -8  -2  12  -6  -2   6   2  16  16  -4  10
4716 a  -  - -4  0  3  1  1 -3 -8  -3   5  12   4  -6   6   0  -3  11  -4   8 -14   4   6 -18  -2 +(131)
4716 b  -  - -2 -4  4 -2  0  6 -8  -4  -2  10  -6  -4 -12  -6   4   2   2  12   6 -10  12   2  14 -(131)
4716 c  -  -  2 -3  0  1  4 -6 -2   0   2   0  -5  -3  -6  -3   9   5 -10   2   4  -8 -12   3   4 +(131)
4717 a -1  1 -2 -2 -2 -5 -7  3 -1   3  -8   7  -6  -6  -8   +  -6 -10 -12   7  -6  13   7   -  13
4717 b  1 -2  2  4 -4 -2 -2 -6 -2   6  10  -2   0   0   8   -   0   8   0 -16  -6  -8  14   +  10
4717 c  1  0  0  1 -2  4  1 -4  2   8  -2  -4   6   5  -6   +   0   1  15   0  -2  11   6   -  11
4718 a  +  1  2  +  0  2  6 -6 -1  -7  -5   0  -9   1   6  -9 -12  -1   8   0  -4   4   6  -8   6 +(337)
4718 b  -  0  0  - -2  6 -2  6 -4   0   8   2   6   0   0  12   6   0   2  -8   2   0  -2   2  -2 -(337)
4719 a -2  +  0  3  -  + -8 -1  6   2  -9  -9   6  -4  10  -6   6   5 -13   8  15  13  18   0   1
4719 b -2  - -2 -3  -  +  0  1  4  -8   9   9   2  -4   2   2   6 -11 -15   6   9   1   0   8   7
4719 c -1  +  2  4  -  + -2  0  0  10   4  -2  -6  12   0   6  12   2  -8   0  -2  -8  -4  -2  10
4719 d  0  +  2 -5  -  +  2 -1 -8  10  -3 -11   4  -4 -10  -4 -10  -5   5 -12  11  11  -6  14  11
4719 e  0  +  2 -3  -  - -2 -7  8   6   5  -3  -4   4   6  -4   6 -11  -3   4  -3   5   6  -2 -13
4719 f  0  +  2  3  -  +  2  7  8  -6   5  -3   4  -4   6  -4   6  11  -3   4   3  -5  -6  -2 -13
4719 g  0  +  2  5  -  - -2  1 -8 -10  -3 -11  -4   4 -10  -4 -10   5   5 -12 -11 -11   6  14  11
4719 h  0  -  0 -1  -  -  6 -1  6   0  -7   5   0  -4  -6   0  -6  -1   5   6  11  -1  12  18  -1
4719 i  0  -  0  1  -  + -6  1  6   0  -7   5   0   4  -6   0  -6   1   5   6 -11   1 -12  18  -1
4719 j  1  +  0  0  -  +  4  8  0  -4  -6  -6  -6   2  -8   6   0  14  14  -4  -6  10  12  12  -2
4719 k  1  - -2  0  -  +  6  4 -8  10   0   6 -10  -4   8 -10 -12 -14 -12   0   6  -8 -12   2 -14
4719 l  2  +  0 -3  -  -  8  1  6  -2  -9  -9  -6   4  10  -6   6  -5 -13   8 -15 -13 -18   0   1
4719 m  2  - -2  3  -  -  0 -1  4   8   9   9  -2   4   2   2   6  11 -15   6  -9  -1   0   8   7
4720 a  - -2  + -2 -4  4 -2  0  0   2   8   0  10   0 -12  10   -  -6   8 -16  12   0   8  -2   0
4720 b  -  0  - -4 -4  2 -6 -4  0  -2   0   2  10   4   0   6   -  14  -4   0 -10  -8  12 -14 -10
4720 c  -  0  - -1  5 -7  1  2 -4   6  10  -7  -7  -7   4  12   +  -6 -12  13 -10  -5 -17   0 -12
4720 d  +  0  -  0  0  0 -2  4 -2   2  -4  -4 -10  10   6 -10   -  10  -2  -8   4   8 -14 -10 -16
4720 e  -  2  + -5  3 -1  3  4  0   0  -8  11  -3   1  -6  12   +   2   4   3   2   1   3   6   2
4720 f  -  2  -  3  5  1  3  8  4  -8   0  -3  -3  -1  -6   0   - -10 -12  -5  -6 -15   5 -10  -2
4722 a  +  + -2  4  0  0 -6 -4  6   0   4   2   6   0  -6   2   4   8   4  -8  10 -10 -12   6  18 -(787)
4722 b  +  + -1  1  2 -1  4  2 -4  -4   0 -10   5  -7  -3  11  11   5  -8   0  11   0   3  -4 -13 +(787)
4722 c  +  +  1  1  6  3  0  2  0   6   4   8   3   9   3   5 -11   5  -2  -2   7 -10  -3 -18   3 -(787)
4722 d  +  +  3 -1  4 -5  8  0  8   8   0  -8 -11  -1   7  11  -7   1   4  -2  11  10   1   6  11 -(787)
4722 e  +  - -3 -1  0  5  0 -4  0  -6   8 -10   9   5  -9  -3   3  -1  14 -12  11  -4   3   0  -1 -(787)
4722 f  -  +  1 -2  0  0 -3  2  3  -6  -8   2  -6   3  -9  11  10   2   4  -8 -11   5   0  -6   3 -(787)
4722 g  -  - -3 -2  0  4 -7  6 -3  -6   4   2  -2   1  -7  -1 -10  10 -16 -12 -11  -1   4  -6  -5 +(787)
4722 h  -  - -3 -1  4  1 -4 -8  0   0  -8   4  -7   5   3  -3   7   3   0  -6   3 -10 -17 -10  -5 +(787)
4722 i  -  - -3  1  2  1  0  2  4  -8   0  -2   9  -1   9   9   9  -5   8   4 -13  -4   9  12  -5 -(787)
4722 j  -  - -1 -3  2 -7  4 -2  8  -2  -4   8  -9  -9   3   3  -9  -9 -14   6  -9 -10  -9  -6 -13 +(787)
4725 a -2  +  +  +  0 -3  2  4 -4   2   1  -7   6  -7   8   4  -4  -2  -1  12  -7  -1 -16   0  -6
4725 b -2  -  -  -  0  3  2  4 -4  -2   1   7  -6   7   8   4   4  -2   1 -12   7  -1 -16   0   6
4725 c -2  +  +  -  4  2  3 -8 -6   4   6   3  -1 -11   9   6  15   4   8  12  -6  -1  -9  -2 -12
4725 d -1  +  +  +  3 -3  4 -2 -5  -2  -2  11   6 -10 -11   2  -5  13   8  -3 -10  -4   4   0   3
4725 e -1  +  -  +  3  7  4  3  0  -2   8  -4  11   5   9  -3  10  -2  -7  -8 -15 -14  -1  15  -2
4725 f -1  +  -  - -3 -7  4  3  0   2   8   4 -11  -5   9  -3 -10  -2   7   8  15 -14  -1 -15   2
4725 g -1  +  -  - -3  3  4 -2 -5   2  -2 -11  -6  10 -11   2   5  13  -8   3  10  -4   4   0  -3
4725 h  0  +  +  + -6  1  6 -4  6   0   5   1   6   1  -6  -6  -6   2  -5  12   1  -1   6 -18 -14
4725 i  0  +  +  + -6  4  3  2 -6   6  -4   7   3   1   9  -6  -9 -10   4   0  -2  -1   3  -6  10
4725 j  0  +  +  +  6  1 -6 -4 -6   0   5   1  -6   1   6   6   6   2  -5 -12   1  -1  -6  18 -14
4725 k  0  -  +  +  6  4 -3  2  6  -6  -4   7  -3   1  -9   6   9 -10   4   0  -2  -1  -3   6  10
4725 l  0  -  -  - -6 -1 -6 -4 -6   0   5  -1   6  -1   6   6  -6   2   5  12  -1  -1  -6 -18  14
4725 m  0  -  -  -  6 -1  6 -4  6   0   5  -1  -6  -1  -6  -6   6   2   5 -12  -1  -1   6  18  14
4725 n  1  -  +  + -3 -3 -4 -2  5   2  -2  11  -6 -10  11  -2   5  13   8   3 -10  -4  -4   0   3
4725 o  1  -  -  + -3  7 -4  3  0   2   8  -4 -11   5  -9   3 -10  -2  -7   8 -15 -14   1 -15  -2
4725 p  1  -  -  -  3 -7 -4  3  0  -2   8   4  11  -5  -9   3  10  -2   7  -8  15 -14   1  15   2
4725 q  1  -  -  -  3  3 -4 -2  5  -2  -2 -11   6  10  11  -2  -5  13  -8  -3  10  -4  -4   0  -3
4725 r  2  +  +  +  0 -3 -2  4  4  -2   1  -7  -6  -7  -8  -4   4  -2  -1 -12  -7  -1  16   0  -6
4725 s  2  -  +  - -4  2 -3 -8  6  -4   6   3   1 -11  -9  -6 -15   4   8 -12  -6  -1   9   2 -12
4725 t  2  -  -  -  0  3 -2  4  4   2   1   7   6   7  -8  -4  -4  -2   1  12   7  -1  16   0   6
4726 a  +  0  0  2 -4  2  +  4  2   0  -2   4   6   4  -8   6  12  -8 -12  -6  10   6 -12 -10  -2 +(139)
4726 b  +  2 -1  3 -3  1  - -2  2  -7  -7   2  -6  -4  -8  -8   6   4   5   5  10  -5  -9   7 -12 -(139)
4728 a  +  +  0  3 -6  4  0 -1 -3   5  -4  11  -5  -1  -3 -14   0 -11   4  -8   8  -8   5  -6   2 +(197)
4728 b  -  +  4  3  4 -2 -4 -1 -5   3   2   3   9  -5   3  10  -8   1   2  -4  10  10  11   0  14 +(197)
4730 a  + -2  -  0  -  2  6  6  6   2   0  -2  -6   -   2  12 -12   6  -4  16   2   6  -4  -2  -2
4730 b  +  0  +  0  - -4  8  0 -6   0   8   6  -6   -   2   6   0   8   2  -6 -14  -8  16  -6  -2
4730 c  +  0  -  0  +  6  2 -4  0  -6  -8  -2   2   -   0   6  -4  10  -4  -4 -10   0  -4  10 -14
4730 d  - -3  -  1  -  0 -3 -1 -4  -5  -3 -11   0   -   6  -9   4  13  12   9 -10  -4   0  -1   0
4730 e  - -1  + -2  -  4  0 -2 -2   3   4  -4   8   +  -2  -9  -8 -13  14  -4 -13 -13   9  -8   3
4730 f  -  0  +  3  +  1 -4 -7  4   3  -9  -4  -3   -  -2 -14  12   1  -3   6  -7 -11 -16   4  -2
4730 g  -  0  -  0  + -2  2  8  4   6   0 -10  -6   -   4  10  12  -2  12   0   2   4  -4 -14  10
4730 h  -  1  +  2  + -4  0  2 -6  -9  -4  -4   0   -  -6   3   0  -1   2  12  11  -7  15   0 -13
4730 i  -  1  - -3  - -4 -3  3  0  -1  -3   1  12   - -10  -9   0 -15  -4 -11 -10   0  -4  -5  -8
4730 j  -  1  -  5  -  4  1  7  8  -5 -11  -7 -12   +   6 -13  -8   5 -12   1 -10   8   4  -9  -8
4730 k  -  2  -  0  -  6  2  2 -6   2   0   6   2   +  -2  -4  -4  -2   8  -8  14  10 -12   6   6
4731 a -2  + -1 -1 -3 -4 -5  -  0  -8   0  -6  -2   1  -7  -8 -12  11   2   6   3   6   +   6  -6
4731 b  0  - -1 -5 -3  4  7  +  8  -4   4  -8   6   1  -3 -14  10 -13  12  -6  -5  -8   -  14   6
4731 c  2  + -2  3 -6  6  2  - -4   5   8   4 -11   4   9  12   5   5  -5  14   0  -7   +   0  13
4732 a  - -2 -1  -  4  + -2  1 -7  -5   9   2  -2   1  -9   3   0  14 -10  14  -3   5  -5   9   1
4732 b  -  0 -3  +  2  + -7 -2 -4   1  -4  -1   3  -6  10  -7  -6   7  -8   6  11 -14  14  10  -2
4732 c  -  0 -1  + -2  + -3 -6 -4  -7   4   9   9  10  -2   9  14  -5  -8  10  -7   2  -6   6   2
4732 d  -  0  1  -  2  + -3  6 -4  -7  -4  -9  -9  10   2   9 -14  -5   8 -10   7   2   6  -6  -2
4732 e  -  0  3  +  2  + -4  1 -7   7   5  -4   6   9   7  11   0  -2  10   0  -7   1  11   1  13
4732 f  -  0  3  - -2  + -7  2 -4   1   4   1  -3  -6 -10  -7   6   7   8  -6 -11 -14 -14 -10   2
4733 a  2  0  0 -3  0  3  6 -4  9   1   2  10   6   8  12  -5   4   5   0  12 -11  -7 -14   3 -12 -(4733)
4734 a  +  -  1 -4  2 -4  3  4  3   2  -7   4  -8   0   6  13  -1  -8   1  -4   0   6  -6  -9  -2 -(263)
4734 b  +  -  3 -2  0 -2 -3 -8  5   6   5 -10   8   6   4  -9 -11   0   1   8  -8 -16  10 -15   0 -(263)
4734 c  +  -  3  2 -4 -6  1  0 -7  -2   5   2   0  10  -8  -1  -3   0   5  -8  -8  -4  -6  -3  -4 -(263)
4734 d  -  -  0  0 -4 -6  6 -6  8   4   8   6  -6  -8   0   0 -14 -10  -6 -12 -14  -4 -12   2 -10 +(263)
4734 e  -  -  0  2 -4 -2 -6  2  0   0  -4  10  -4 -12  -8  -4   0  -2  10   8  -2  -6  -4  -2  -2 +(263)
4734 f  -  -  2 -2  0  2 -6 -8  0 -10  -4  -2   0 -12   8   6   2  -2 -16  12   6  10   4  14   2 +(263)
4735 a  0 -1  - -4  2 -2  0  4 -2   0   3   6  -9   8  -6  14 -12   6  12  -6   6  -4   3  -6  -6 -(947)
4737 a -1  - -4 -1  0 -6 -6 -8  1  -2  -4   9 -12  -1  -8  -6   0 -14  -2   9  -6   2  -9  11  11 +(1579)
4737 b -1  - -1  0  5  2 -7  0  0  -6  -5  -5   9  10  -4   1 -10  -4  11  -3  -6  -5  13  12   1 -(1579)
4738 a  + -1  1  3  0 -2 -4  5  -  -3   5  -1  -7  -4   4   6   6 -14  -8  -9   4  12 -13 -10   8 -(103)
4738 b  + -1  3  1  4 -2 -8  3  +  -7   1   5   1   0  -4 -14 -10   6  -8  -5   0  -4   5  -6  -8 +(103)
4739 a -2 -2  0  - -4  1 -8  0 -6  -6 -10 -11   3  10  -6  -2 -11  -6   0   3  14   5 -12  14 -17 +(677)
4739 b  2  0  3  -  4  2 -2 -3  8   0   8  -5   8   8   9   4   0 -15   0  15  -7  -7   3  -9  -6 +(677)
4740 a  -  +  +  4  0  6  0  0 -2   6   4   4   2   4   0  -4  -4  10 -10   8 -10   +  -6 -10 -10
4743 a -2  +  3  2 -3 -1  + -1  1 -10   +  10  -3  -3   0 -12  -6  14 -12   0   4 -10  -8 -14   0
4743 b  0  - -1 -2 -1  1  -  3  3  -6   +   4   9  -1   0   2   8   6  -4  16  -4 -12   4  12  12
4743 c  1  - -2  0 -4  6  - -4 -8  -2   -  -6   2   8   0   6  12  10  12 -12  -2   0  -4   2   2
4743 d  2  + -3  2  3 -1  - -1 -1  10   +  10   3  -3   0  12   6  14 -12   0   4 -10   8  14   0
4744 a  - -2 -4  4 -6  4 -6  0  8  -6   0  -2   6  -2  -8   6  12  -8  -2  16  14   0   8   2  -6 -(593)
4746 a  +  + -2  +  0  4  2  0 -8   4  -4   4  -6   2  -8  10   4   4   2  -8  14   4  14   6  -2 +(113)
4746 b  +  +  0  - -4  6  4  0 -6  -6   0   2   6  -6   4 -14  -8  10  -2   2   0   2 -12   4  10 -(113)
4746 c  +  +  2  +  0 -4 -2  0  4   0   4   8   2  -6   8   2 -12 -12 -14 -12  10   0  -2   2  14 +(113)
4746 d  +  +  2  +  3  2  4 -6 -2  -3  -5 -10   5  -3  -7  -4  -9   0   4   0   1   3 -14 -10  14 +(113)
4746 e  +  - -2  +  0 -2  0  4  8  -8   0  -8   6  -6  10   6   0 -14  -2  12  -8   8  -4  -4 -14 -(113)
4746 f  +  -  2  + -1 -6  0  2  2  -9  -1  10  -7  -1   3  -4   1   8   4  -4 -13 -11 -14   2 -10 -(113)
4746 g  +  -  4  + -4 -2 -4 -8 -6   6   0  -2  -2   6   8  -6   8 -14 -14  -6  16   2 -12 -12   2 -(113)
4746 h  -  - -2  + -4 -2  2  4  0   6   0  -2  10  12   8   6  -4  -2   4   0  10   8 -12  -6   2 -(113)
4746 i  -  - -2  -  4  4  0  0  4  -6   4  -2  -2   4   6 -14   0  -4  -4   8   8  16  18  -4   6 +(113)
4746 j  -  -  2  + -4  6  6 -4 -4   6   8  -2   2   8   0 -10   4  14  -8  -4 -10   4   4  14   2 -(113)
4747 a  0 -2  4 -2  3 -4 -2  0 -4   1   6   3  -7   2   + -12 -14   4  12   3  -2  11   6   4   7 +(101)
4748 a  - -1  0  0 -4  3  0  2  7 -10   8   6   9   1  -6  14  -6  -4 -11  -5 -10 -16   8 -10  12 -(1187)
4749 a -1  +  3  2 -2  5  4  6  6   3   2   4  -6   8   7  -4  11   1  -3  -8  14  -5   6  -3 -17 -(1583)
4749 b -1  - -1 -4 -2 -7 -6  0 -8  -9   2  -2  12  -2   5 -14   9  -3   3  -6  10 -11 -12   9  -1 +(1583)
4752 a  +  + -3 -4  +  3  3 -4  7   2  10   8  -7   6  -8   1 -10   1 -13 -12  -2  -5 -11   6  17
4752 b  -  + -3  4  -  5 -3 -8 -9   6  -2  -4  -9  10   0   9  -6  -1  -5 -12   2 -11   3   6  -7
4752 c  -  + -2 -1  + -5 -2 -3  4  -6   8  -9   4   0  10   6 -14   9  -5  12   7 -11  12  -6  -7
4752 d  -  - -2 -1  - -2 -1  0  3  -1   8   1 -11  -1  -5  -4  -3  -2  12   8  12  17 -14   2  -5
4752 e  -  - -2  1  +  3 -2 -1  4  -6   0   3 -12   8   6  -2   6   1   5 -12   3  -5   4   2   1
4752 f  -  + -2  1  +  6 -5  8  1  -9   0  -3   9   5   9   4   3  -2  -4   0 -12   7  -2   2  19
4752 g  -  + -2  5  + -2  7  0  1   3   8  -3 -11   9   1 -12  -5   6   4   0   4  -5   6  -6  11
4752 h  -  + -1 -4  +  1 -5  0 -3  10 -10   4  -7   2   8  -5   6  -5   3   4  -6  17   5 -14   1
4752 i  +  -  0 -1  + -3  0  5  4  -4   4  -1   8   0  -8   4   8   7   5   0 -11   1  16   0   5
4752 j  +  -  0 -1  - -3  0  5 -4   4   4  -1  -8   0   8  -4  -8   7   5   0 -11   1 -16   0   5
4752 k  -  -  0  1  + -4 -3  4  3   9  -2  -7   3   1   3 -12  -3  -4  10   0  -4  -5 -12  -6 -13
4752 l  -  +  0  1  - -4  3  4 -3  -9  -2  -7  -3   1  -3  12   3  -4  10   0  -4  -5  12   6 -13
4752 m  -  +  1 -4  -  1  5  0  3 -10 -10   4   7   2  -8   5  -6  -5   3  -4  -6  17  -5  14   1
4752 n  -  +  2 -1  + -2  1  0 -3   1   8   1  11  -1   5   4   3  -2  12  -8  12  17  14  -2  -5
4752 o  -  +  2 -1  - -5  2 -3 -4   6   8  -9  -4   0 -10  -6  14   9  -5 -12   7 -11 -12   6  -7
4752 p  -  -  2  1  -  3  2 -1 -4   6   0   3  12   8  -6   2  -6   1   5  12   3  -5  -4  -2   1
4752 q  -  -  2  1  -  6  5  8 -1   9   0  -3  -9   5  -9  -4  -3  -2  -4   0 -12   7   2  -2  19
4752 r  -  -  2  5  - -2 -7  0 -1  -3   8  -3  11   9  -1  12   5   6   4   0   4  -5  -6   6  11
4752 s  +  +  3 -4  -  3 -3 -4 -7  -2  10   8   7   6   8  -1  10   1 -13  12  -2  -5  11  -6  17
4752 t  -  +  3  4  +  5  3 -8  9  -6  -2  -4   9  10   0  -9   6  -1  -5  12   2 -11  -3  -6  -7
4753 a  1 -2 -4  - -6  6  0  5 -3  -6  -2   4   6   4   6   1  -8  -7   8 -12  -6  -4   4   5   -
4753 b  1  2  4  + -6 -6  0 -5 -3  -6   2   4  -6   4  -6   1   8   7   8 -12   6  -4  -4  -5   +
4755 a -1  +  - -5 -6  1 -1 -4 -1   2  -6  -8 -12  -4  -2  -4   0   7  -8 -15 -14  -4  -9 -13  17 +(317)
4755 b -1  -  - -3  5 -3 -2  1 -6  -6  10  -2   5  -5  -3  -6  -3   7  -5  -4  -2   8  -6   6   1 +(317)
4755 c  1  +  -  2  2 -1 -6  4  5  -3   3 -10   1  10   8   1   6  -7   8  -1  -4  -1   4 -12   1 +(317)
4757 a  0  0 -4  0  0 -2 -3  7 -1   7  -2   7  10  -2  -7  12  -5 -14   -   -   1   6 -16  15 -10
4758 a  +  + -4  0 -4  - -4 -4 -6   8  -8  -6  -4  -8  -6   0  -8   +  12 -16  14  -4 -14 -14  -2
4758 b  +  + -3 -2 -4  +  7 -4  1   4  -2  -5   4   9  10  -6   8   +  -4  15   1   6   5  -3  -7
4758 c  +  -  0 -4 -4  +  4  6  8  -4   0   2  -4  10  -4   4  -4   - -12   0  -2  -6   4   2 -10
4758 d  -  + -4  2 -4  + -2 -8  0  -2  10   8  -4   0  -6  -6   4   +  10  12  -6  -8  -6  18 -10
4758 e  -  + -2  0 -4  - -6  0  4   6  -8   6   2   8   4  -2  12   -  -4   0  10  12 -16  -6   2
4758 f  -  +  0 -2  4  +  2 -4  8   2  -2   4   8 -12   2   6   4   +  14  12 -14  12 -14  -6  14
4758 g  -  +  0  0 -4  +  8 -2 -4   0  -4  10 -12  -2   8   0  -4   -   8 -16   6 -10 -16  14 -10
4758 h  -  - -2 -2 -4  + -4  0  6   8  10   8   6  -4   8   0   0   -  -6  12  14   4  -4  14  10
4758 i  -  -  3  2 -4  -  1  0 -1   0   2  11   4 -11  10 -10  12   +   4  13  -3  -2  11  -9  -3
4758 j  -  -  4  4 -4  + -4  6  0  -4  -8 -10   0   2   8  12  12   - -12   0  14 -14   8  14  -2
4760 a  + -1  +  +  2  1  +  1 -6   5   7   6  -6  -8   3   9   1 -11  -4   1 -11   4   2   5   7
4760 b  +  0  -  + -6  4  +  2  8  -4   0  -8  -6  12   0   2   6  -6   8   4 -10  -4  14  -6  18
4760 c  +  2  +  + -2  1  +  6 -3  -6   3  -9  11 -12  -3  -6   2  -7 -10   8   4 -12   9   2  -8
4760 d  -  2  -  + -2  7  - -2  9  -2   1   3   9  -8   3   6 -10  -5   2  -4  16  -8   7  10  -8
4760 e  -  3  -  -  6 -1  +  5  6  -9   1  -6  -2  -8   5 -13   5 -13  -4  -5  -7   4  -6   9  -5
4761 a -1  - -4  4  0 -2 -4  4  -  -2  -8  -8   6   4   0   4   4   8  12  -8   6  -4   0 -12   8
4761 b -1  -  0  2  4 -6  4 -2  -  -2   4  -2  -2 -10   0 -12  12   6  10  -8 -14 -10  12 -16  10
4761 c -1  -  4 -4  0 -2  4 -4  -  -2  -8   8   6  -4   0  -4   4  -8 -12  -8   6   4   0  12  -8
4761 d  0  +  0 -5  0 -7  0 -8  -   0  -4 -11   0  -5   0   0   0   1 -11   0 -10   4   0   0 -14
4761 e  0  +  0  5  0 -7  0  8  -   0  -4  11   0   5   0   0   0  -1  11   0 -10  -4   0   0  14
4761 f  2  -  0 -1  4 -3 -8  4  -   4  -8   1  -8  -1   6   6  -6 -15  13  10 -14   8  -6   2  -2
4761 g  2  -  0  1 -4 -3  8 -4  -   4  -8  -1  -8   1   6  -6  -6  15 -13  10 -14  -8   6  -2   2
4763 a  0 -1  0 -5  - -6  2  7  6   6  -2   2   2   1 -10  13 -11   7  -2   8 -13  -8   1   4   8 -(433)
4764 a  -  + -2 -2  0  2 -2  0  0  -2  -4  -6   6   4  -4  -2   6  -6  -8   6  -6  12 -12  14 -14 +(397)
4764 b  -  +  1 -2  4 -2  6 -3 -6   6 -11  -6   2  -4   2  11   3   6   5 -16  -3   9   6  -3   1 -(397)
4764 c  -  +  2 -3 -4  4  0  0 -4   9   4   7  -8   4 -12   6  -5   2  -2   9 -13 -12   2 -14 -17 -(397)
4764 d  -  - -1  1 -3  4 -2 -8  5  -4   0   3   5 -10   1  13 -12  -4 -16  -6 -11  16   1   2 -18 +(397)
4764 e  -  -  0 -2  4 -2 -4  0  0 -10   4  -2   8   8   0 -12 -12  -6  -4  -8  -6   0  12   8  14 +(397)
4768 a  + -2 -2 -2  0 -1 -7 -1 -3  -4  -4   0  -6  -8   2  -6   0  -6  -3   3  -7 -13  12 -18  -8 -(149)
4768 b  -  2 -2  2  0 -1 -7  1  3  -4   4   0  -6   8  -2  -6   0  -6   3  -3  -7  13 -12 -18  -8 -(149)
4770 a  +  -  + -4 -4 -2 -2  0 -8   2   4 -10 -10   8 -12   + -12  -2  -4  12  -6  12   4 -10 -14
4770 b  +  +  + -2 -4 -6  2 -4  4   0   0 -10  -6  -6   0   -   8  10 -12  -6  -8   0   0   0  18
