Verbose? (0/1) 
Enter first and last N: 
>>> Level 11529 <<< 8 newform(s), 25 eigs on file.
>>> Level 11530 <<< 1 newform(s), 25 eigs on file.
>>> Level 11531 <<< 1 newform(s), 25 eigs on file.
>>> Level 11532 <<< 6 newform(s), 25 eigs on file.
>>> Level 11533 <<< 0 newform(s), 0 eigs on file.
>>> Level 11534 <<< 4 newform(s), 25 eigs on file.
>>> Level 11535 <<< 5 newform(s), 25 eigs on file.
>>> Level 11536 <<< 9 newform(s), 25 eigs on file.
>>> Level 11537 <<< 0 newform(s), 0 eigs on file.
>>> Level 11538 <<< 9 newform(s), 25 eigs on file.
>>> Level 11539 <<< 1 newform(s), 25 eigs on file.
>>> Level 11540 <<< 1 newform(s), 25 eigs on file.
>>> Level 11541 <<< 0 newform(s), 0 eigs on file.
>>> Level 11542 <<< 7 newform(s), 25 eigs on file.
>>> Level 11543 <<< 1 newform(s), 25 eigs on file.
>>> Level 11544 <<< 10 newform(s), 25 eigs on file.
>>> Level 11545 <<< 0 newform(s), 0 eigs on file.
>>> Level 11546 <<< 1 newform(s), 25 eigs on file.
>>> Level 11547 <<< 5 newform(s), 25 eigs on file.
>>> Level 11548 <<< 0 newform(s), 0 eigs on file.
>>> Level 11549 <<< 0 newform(s), 0 eigs on file.
>>> Level 11550 <<< 73 newform(s), 25 eigs on file.
>>> Level 11551 <<< 0 newform(s), 0 eigs on file.
>>> Level 11552 <<< 21 newform(s), 25 eigs on file.
>>> Level 11553 <<< 0 newform(s), 0 eigs on file.
>>> Level 11554 <<< 7 newform(s), 25 eigs on file.
>>> Level 11555 <<< 0 newform(s), 0 eigs on file.
>>> Level 11556 <<< 0 newform(s), 0 eigs on file.
>>> Level 11557 <<< 1 newform(s), 25 eigs on file.
>>> Level 11558 <<< 2 newform(s), 25 eigs on file.
>>> Level 11559 <<< 5 newform(s), 25 eigs on file.
>>> Level 11560 <<< 14 newform(s), 25 eigs on file.
>>> Level 11561 <<< 0 newform(s), 0 eigs on file.
>>> Level 11562 <<< 5 newform(s), 25 eigs on file.
>>> Level 11563 <<< 0 newform(s), 0 eigs on file.
>>> Level 11564 <<< 6 newform(s), 25 eigs on file.
>>> Level 11565 <<< 1 newform(s), 25 eigs on file.
>>> Level 11566 <<< 1 newform(s), 25 eigs on file.
>>> Level 11567 <<< 0 newform(s), 0 eigs on file.
>>> Level 11568 <<< 19 newform(s), 25 eigs on file.
>>> Level 11569 <<< 0 newform(s), 0 eigs on file.
>>> Level 11570 <<< 7 newform(s), 25 eigs on file.
>>> Level 11571 <<< 10 newform(s), 25 eigs on file.
>>> Level 11572 <<< 0 newform(s), 0 eigs on file.
>>> Level 11573 <<< 0 newform(s), 0 eigs on file.
>>> Level 11574 <<< 2 newform(s), 25 eigs on file.
>>> Level 11575 <<< 3 newform(s), 25 eigs on file.
>>> Level 11576 <<< 0 newform(s), 0 eigs on file.
>>> Level 11577 <<< 4 newform(s), 25 eigs on file.
>>> Level 11578 <<< 5 newform(s), 25 eigs on file.
>>> Level 11579 <<< 0 newform(s), 0 eigs on file.
>>> Level 11580 <<< 6 newform(s), 25 eigs on file.
>>> Level 11581 <<< 0 newform(s), 0 eigs on file.
>>> Level 11582 <<< 4 newform(s), 25 eigs on file.
>>> Level 11583 <<< 2 newform(s), 25 eigs on file.
>>> Level 11584 <<< 6 newform(s), 25 eigs on file.
>>> Level 11585 <<< 0 newform(s), 0 eigs on file.
>>> Level 11586 <<< 8 newform(s), 25 eigs on file.
>>> Level 11587 <<< 0 newform(s), 0 eigs on file.
>>> Level 11588 <<< 0 newform(s), 0 eigs on file.
>>> Level 11589 <<< 2 newform(s), 25 eigs on file.
>>> Level 11590 <<< 18 newform(s), 25 eigs on file.
>>> Level 11591 <<< 1 newform(s), 25 eigs on file.
>>> Level 11592 <<< 19 newform(s), 25 eigs on file.
>>> Level 11593 <<< 0 newform(s), 0 eigs on file.
>>> Level 11594 <<< 4 newform(s), 25 eigs on file.
>>> Level 11595 <<< 1 newform(s), 25 eigs on file.
>>> Level 11596 <<< 2 newform(s), 25 eigs on file.
>>> Level 11597 <<< 0 newform(s), 0 eigs on file.
>>> Level 11598 <<< 4 newform(s), 25 eigs on file.
>>> Level 11599 <<< 0 newform(s), 0 eigs on file.
>>> Level 11600 <<< 29 newform(s), 25 eigs on file.
>>> Level 11601 <<< 5 newform(s), 25 eigs on file.
>>> Level 11602 <<< 2 newform(s), 25 eigs on file.
>>> Level 11603 <<< 0 newform(s), 0 eigs on file.
>>> Level 11604 <<< 1 newform(s), 25 eigs on file.
>>> Level 11605 <<< 0 newform(s), 0 eigs on file.
>>> Level 11606 <<< 2 newform(s), 25 eigs on file.
>>> Level 11607 <<< 0 newform(s), 0 eigs on file.
>>> Level 11608 <<< 2 newform(s), 25 eigs on file.
>>> Level 11609 <<< 3 newform(s), 25 eigs on file.
>>> Level 11610 <<< 22 newform(s), 25 eigs on file.
>>> Level 11611 <<< 1 newform(s), 25 eigs on file.
>>> Level 11612 <<< 0 newform(s), 0 eigs on file.
>>> Level 11613 <<< 6 newform(s), 25 eigs on file.
>>> Level 11614 <<< 0 newform(s), 0 eigs on file.
>>> Level 11615 <<< 2 newform(s), 25 eigs on file.
>>> Level 11616 <<< 32 newform(s), 25 eigs on file.
>>> Level 11617 <<< 0 newform(s), 0 eigs on file.
>>> Level 11618 <<< 0 newform(s), 0 eigs on file.
>>> Level 11619 <<< 0 newform(s), 0 eigs on file.
>>> Level 11620 <<< 7 newform(s), 25 eigs on file.
>>> Level 11621 <<< 0 newform(s), 0 eigs on file.
>>> Level 11622 <<< 7 newform(s), 25 eigs on file.
>>> Level 11623 <<< 2 newform(s), 25 eigs on file.
>>> Level 11624 <<< 1 newform(s), 25 eigs on file.
>>> Level 11625 <<< 0 newform(s), 0 eigs on file.
>>> Level 11626 <<< 0 newform(s), 0 eigs on file.
>>> Level 11627 <<< 2 newform(s), 25 eigs on file.
>>> Level 11628 <<< 9 newform(s), 25 eigs on file.
>>> Level 11629 <<< 0 newform(s), 0 eigs on file.
>>> Level 11630 <<< 0 newform(s), 0 eigs on file.
>>> Level 11631 <<< 1 newform(s), 25 eigs on file.
>>> Level 11632 <<< 2 newform(s), 25 eigs on file.
>>> Level 11633 <<< 0 newform(s), 0 eigs on file.
>>> Level 11634 <<< 15 newform(s), 25 eigs on file.
>>> Level 11635 <<< 1 newform(s), 25 eigs on file.
>>> Level 11636 <<< 0 newform(s), 0 eigs on file.
>>> Level 11637 <<< 8 newform(s), 25 eigs on file.
>>> Level 11638 <<< 22 newform(s), 25 eigs on file.
>>> Level 11639 <<< 0 newform(s), 0 eigs on file.
>>> Level 11640 <<< 7 newform(s), 25 eigs on file.
>>> Level 11641 <<< 0 newform(s), 0 eigs on file.
>>> Level 11642 <<< 2 newform(s), 25 eigs on file.
>>> Level 11643 <<< 0 newform(s), 0 eigs on file.
>>> Level 11644 <<< 2 newform(s), 25 eigs on file.
>>> Level 11645 <<< 2 newform(s), 25 eigs on file.
>>> Level 11646 <<< 8 newform(s), 25 eigs on file.
>>> Level 11647 <<< 0 newform(s), 0 eigs on file.
>>> Level 11648 <<< 20 newform(s), 25 eigs on file.
>>> Level 11649 <<< 2 newform(s), 25 eigs on file.
>>> Level 11650 <<< 17 newform(s), 25 eigs on file.
>>> Level 11651 <<< 3 newform(s), 25 eigs on file.
>>> Level 11652 <<< 3 newform(s), 25 eigs on file.
>>> Level 11653 <<< 0 newform(s), 0 eigs on file.
>>> Level 11654 <<< 1 newform(s), 25 eigs on file.
>>> Level 11655 <<< 15 newform(s), 25 eigs on file.
>>> Level 11656 <<< 3 newform(s), 25 eigs on file.
>>> Level 11657 <<< 0 newform(s), 0 eigs on file.
>>> Level 11658 <<< 21 newform(s), 25 eigs on file.
>>> Level 11659 <<< 1 newform(s), 25 eigs on file.
>>> Level 11660 <<< 6 newform(s), 25 eigs on file.
>>> Level 11661 <<< 15 newform(s), 25 eigs on file.
>>> Level 11662 <<< 0 newform(s), 0 eigs on file.
>>> Level 11663 <<< 1 newform(s), 25 eigs on file.
>>> Level 11664 <<< 0 newform(s), 0 eigs on file.
>>> Level 11665 <<< 5 newform(s), 25 eigs on file.
>>> Level 11666 <<< 3 newform(s), 25 eigs on file.
>>> Level 11667 <<< 2 newform(s), 25 eigs on file.
>>> Level 11668 <<< 2 newform(s), 25 eigs on file.
>>> Level 11669 <<< 0 newform(s), 0 eigs on file.
>>> Level 11670 <<< 19 newform(s), 25 eigs on file.
>>> Level 11671 <<< 0 newform(s), 0 eigs on file.
>>> Level 11672 <<< 0 newform(s), 0 eigs on file.
>>> Level 11673 <<< 4 newform(s), 25 eigs on file.
>>> Level 11674 <<< 8 newform(s), 25 eigs on file.
>>> Level 11675 <<< 5 newform(s), 25 eigs on file.
>>> Level 11676 <<< 4 newform(s), 25 eigs on file.
>>> Level 11677 <<< 0 newform(s), 0 eigs on file.
>>> Level 11678 <<< 0 newform(s), 0 eigs on file.
>>> Level 11679 <<< 2 newform(s), 25 eigs on file.
>>> Level 11680 <<< 6 newform(s), 25 eigs on file.
>>> Level 11681 <<< 0 newform(s), 0 eigs on file.
>>> Level 11682 <<< 22 newform(s), 25 eigs on file.
>>> Level 11683 <<< 1 newform(s), 25 eigs on file.
>>> Level 11684 <<< 0 newform(s), 0 eigs on file.
>>> Level 11685 <<< 5 newform(s), 25 eigs on file.
>>> Level 11686 <<< 0 newform(s), 0 eigs on file.
>>> Level 11687 <<< 5 newform(s), 25 eigs on file.
>>> Level 11688 <<< 1 newform(s), 25 eigs on file.
>>> Level 11689 <<< 0 newform(s), 0 eigs on file.
>>> Level 11690 <<< 15 newform(s), 25 eigs on file.
>>> Level 11691 <<< 6 newform(s), 25 eigs on file.
>>> Level 11692 <<< 0 newform(s), 0 eigs on file.
>>> Level 11693 <<< 0 newform(s), 0 eigs on file.
>>> Level 11694 <<< 0 newform(s), 0 eigs on file.
>>> Level 11695 <<< 0 newform(s), 0 eigs on file.
>>> Level 11696 <<< 14 newform(s), 25 eigs on file.
>>> Level 11697 <<< 0 newform(s), 0 eigs on file.
>>> Level 11698 <<< 0 newform(s), 0 eigs on file.
>>> Level 11699 <<< 0 newform(s), 0 eigs on file.
>>> Level 11700 <<< 26 newform(s), 25 eigs on file.
>>> Level 11701 <<< 0 newform(s), 0 eigs on file.
>>> Level 11702 <<< 1 newform(s), 25 eigs on file.
>>> Level 11703 <<< 3 newform(s), 25 eigs on file.
>>> Level 11704 <<< 6 newform(s), 25 eigs on file.
>>> Level 11705 <<< 1 newform(s), 25 eigs on file.
>>> Level 11706 <<< 9 newform(s), 25 eigs on file.
>>> Level 11707 <<< 0 newform(s), 0 eigs on file.
>>> Level 11708 <<< 0 newform(s), 0 eigs on file.
>>> Level 11709 <<< 1 newform(s), 25 eigs on file.
>>> Level 11710 <<< 2 newform(s), 25 eigs on file.
>>> Level 11711 <<< 4 newform(s), 25 eigs on file.
>>> Level 11712 <<< 40 newform(s), 25 eigs on file.
>>> Level 11713 <<< 0 newform(s), 0 eigs on file.
>>> Level 11714 <<< 6 newform(s), 25 eigs on file.
>>> Level 11715 <<< 9 newform(s), 25 eigs on file.
>>> Level 11716 <<< 1 newform(s), 25 eigs on file.
>>> Level 11717 <<< 0 newform(s), 0 eigs on file.
>>> Level 11718 <<< 16 newform(s), 25 eigs on file.
>>> Level 11719 <<< 0 newform(s), 0 eigs on file.
>>> Level 11720 <<< 0 newform(s), 0 eigs on file.
>>> Level 11721 <<< 0 newform(s), 0 eigs on file.
>>> Level 11722 <<< 0 newform(s), 0 eigs on file.
>>> Level 11723 <<< 1 newform(s), 25 eigs on file.
>>> Level 11724 <<< 0 newform(s), 0 eigs on file.
>>> Level 11725 <<< 6 newform(s), 25 eigs on file.
>>> Level 11726 <<< 13 newform(s), 25 eigs on file.
>>> Level 11727 <<< 0 newform(s), 0 eigs on file.
>>> Level 11728 <<< 9 newform(s), 25 eigs on file.
>>> Level 11729 <<< 2 newform(s), 25 eigs on file.
>>> Level 11730 <<< 19 newform(s), 25 eigs on file.
>>> Level 11731 <<< 1 newform(s), 25 eigs on file.
>>> Level 11732 <<< 0 newform(s), 0 eigs on file.
>>> Level 11733 <<< 1 newform(s), 25 eigs on file.
>>> Level 11734 <<< 0 newform(s), 0 eigs on file.
>>> Level 11735 <<< 3 newform(s), 25 eigs on file.
>>> Level 11736 <<< 9 newform(s), 25 eigs on file.
>>> Level 11737 <<< 0 newform(s), 0 eigs on file.
>>> Level 11738 <<< 2 newform(s), 25 eigs on file.
>>> Level 11739 <<< 9 newform(s), 25 eigs on file.
>>> Level 11740 <<< 0 newform(s), 0 eigs on file.
>>> Level 11741 <<< 0 newform(s), 0 eigs on file.
>>> Level 11742 <<< 1 newform(s), 25 eigs on file.
>>> Level 11743 <<< 0 newform(s), 0 eigs on file.
>>> Level 11744 <<< 0 newform(s), 0 eigs on file.
>>> Level 11745 <<< 0 newform(s), 0 eigs on file.
>>> Level 11746 <<< 4 newform(s), 25 eigs on file.
>>> Level 11747 <<< 0 newform(s), 0 eigs on file.
>>> Level 11748 <<< 4 newform(s), 25 eigs on file.
>>> Level 11749 <<< 1 newform(s), 25 eigs on file.
>>> Level 11750 <<< 0 newform(s), 0 eigs on file.
>>> Level 11751 <<< 2 newform(s), 25 eigs on file.
>>> Level 11752 <<< 1 newform(s), 25 eigs on file.
>>> Level 11753 <<< 1 newform(s), 25 eigs on file.
>>> Level 11754 <<< 2 newform(s), 25 eigs on file.
>>> Level 11755 <<< 2 newform(s), 25 eigs on file.
>>> Level 11756 <<< 0 newform(s), 0 eigs on file.
>>> Level 11757 <<< 1 newform(s), 25 eigs on file.
>>> Level 11758 <<< 2 newform(s), 25 eigs on file.
>>> Level 11759 <<< 0 newform(s), 0 eigs on file.
>>> Level 11760 <<< 72 newform(s), 25 eigs on file.
>>> Level 11761 <<< 1 newform(s), 25 eigs on file.
>>> Level 11762 <<< 2 newform(s), 25 eigs on file.
>>> Level 11763 <<< 0 newform(s), 0 eigs on file.
>>> Level 11764 <<< 2 newform(s), 25 eigs on file.
>>> Level 11765 <<< 2 newform(s), 25 eigs on file.
>>> Level 11766 <<< 6 newform(s), 25 eigs on file.
>>> Level 11767 <<< 0 newform(s), 0 eigs on file.
>>> Level 11768 <<< 0 newform(s), 0 eigs on file.
>>> Level 11769 <<< 3 newform(s), 25 eigs on file.
>>> Level 11770 <<< 11 newform(s), 25 eigs on file.
>>> Level 11771 <<< 0 newform(s), 0 eigs on file.
>>> Level 11772 <<< 2 newform(s), 25 eigs on file.
>>> Level 11773 <<< 0 newform(s), 0 eigs on file.
>>> Level 11774 <<< 13 newform(s), 25 eigs on file.
>>> Level 11775 <<< 13 newform(s), 25 eigs on file.
>>> Level 11776 <<< 0 newform(s), 0 eigs on file.
>>> Level 11777 <<< 0 newform(s), 0 eigs on file.
>>> Level 11778 <<< 4 newform(s), 25 eigs on file.
>>> Level 11779 <<< 0 newform(s), 0 eigs on file.
>>> Level 11780 <<< 0 newform(s), 0 eigs on file.
>>> Level 11781 <<< 10 newform(s), 25 eigs on file.
>>> Level 11782 <<< 3 newform(s), 25 eigs on file.
>>> Level 11783 <<< 0 newform(s), 0 eigs on file.
>>> Level 11784 <<< 1 newform(s), 25 eigs on file.
>>> Level 11785 <<< 1 newform(s), 25 eigs on file.
>>> Level 11786 <<< 5 newform(s), 25 eigs on file.
>>> Level 11787 <<< 1 newform(s), 25 eigs on file.
>>> Level 11788 <<< 1 newform(s), 25 eigs on file.
>>> Level 11789 <<< 1 newform(s), 25 eigs on file.
>>> Level 11790 <<< 10 newform(s), 25 eigs on file.
>>> Level 11791 <<< 0 newform(s), 0 eigs on file.
>>> Level 11792 <<< 3 newform(s), 25 eigs on file.
>>> Level 11793 <<< 0 newform(s), 0 eigs on file.
>>> Level 11794 <<< 0 newform(s), 0 eigs on file.
>>> Level 11795 <<< 1 newform(s), 25 eigs on file.
>>> Level 11796 <<< 0 newform(s), 0 eigs on file.
>>> Level 11797 <<< 0 newform(s), 0 eigs on file.
>>> Level 11798 <<< 0 newform(s), 0 eigs on file.
>>> Level 11799 <<< 2 newform(s), 25 eigs on file.
>>> Level 11800 <<< 8 newform(s), 25 eigs on file.
>>> Level 11801 <<< 0 newform(s), 0 eigs on file.
>>> Level 11802 <<< 13 newform(s), 25 eigs on file.
>>> Level 11803 <<< 0 newform(s), 0 eigs on file.
>>> Level 11804 <<< 1 newform(s), 25 eigs on file.
>>> Level 11805 <<< 1 newform(s), 25 eigs on file.
>>> Level 11806 <<< 2 newform(s), 25 eigs on file.
>>> Level 11807 <<< 0 newform(s), 0 eigs on file.
>>> Level 11808 <<< 16 newform(s), 25 eigs on file.
>>> Level 11809 <<< 0 newform(s), 0 eigs on file.
>>> Level 11810 <<< 1 newform(s), 25 eigs on file.
>>> Level 11811 <<< 2 newform(s), 25 eigs on file.
>>> Level 11812 <<< 0 newform(s), 0 eigs on file.
>>> Level 11813 <<< 0 newform(s), 0 eigs on file.
>>> Level 11814 <<< 11 newform(s), 25 eigs on file.
>>> Level 11815 <<< 0 newform(s), 0 eigs on file.
>>> Level 11816 <<< 3 newform(s), 25 eigs on file.
>>> Level 11817 <<< 5 newform(s), 25 eigs on file.
>>> Level 11818 <<< 7 newform(s), 25 eigs on file.
>>> Level 11819 <<< 0 newform(s), 0 eigs on file.
>>> Level 11820 <<< 5 newform(s), 25 eigs on file.
>>> Level 11821 <<< 0 newform(s), 0 eigs on file.
>>> Level 11822 <<< 1 newform(s), 25 eigs on file.
>>> Level 11823 <<< 2 newform(s), 25 eigs on file.
>>> Level 11824 <<< 6 newform(s), 25 eigs on file.
>>> Level 11825 <<< 12 newform(s), 25 eigs on file.
>>> Level 11826 <<< 4 newform(s), 25 eigs on file.
>>> Level 11827 <<< 0 newform(s), 0 eigs on file.
>>> Level 11828 <<< 0 newform(s), 0 eigs on file.
>>> Level 11829 <<< 0 newform(s), 0 eigs on file.
>>> Level 11830 <<< 26 newform(s), 25 eigs on file.
>>> Level 11831 <<< 0 newform(s), 0 eigs on file.
>>> Level 11832 <<< 5 newform(s), 25 eigs on file.
>>> Level 11833 <<< 0 newform(s), 0 eigs on file.
>>> Level 11834 <<< 6 newform(s), 25 eigs on file.
>>> Level 11835 <<< 8 newform(s), 25 eigs on file.
>>> Level 11836 <<< 2 newform(s), 25 eigs on file.
>>> Level 11837 <<< 1 newform(s), 25 eigs on file.
>>> Level 11838 <<< 13 newform(s), 25 eigs on file.
>>> Level 11839 <<< 0 newform(s), 0 eigs on file.
>>> Level 11840 <<< 42 newform(s), 25 eigs on file.
>>> Level 11841 <<< 0 newform(s), 0 eigs on file.
>>> Level 11842 <<< 0 newform(s), 0 eigs on file.
>>> Level 11843 <<< 5 newform(s), 25 eigs on file.
>>> Level 11844 <<< 7 newform(s), 25 eigs on file.
>>> Level 11845 <<< 3 newform(s), 25 eigs on file.
>>> Level 11846 <<< 0 newform(s), 0 eigs on file.
>>> Level 11847 <<< 0 newform(s), 0 eigs on file.
>>> Level 11848 <<< 1 newform(s), 25 eigs on file.
>>> Level 11849 <<< 2 newform(s), 25 eigs on file.
>>> Level 11850 <<< 33 newform(s), 25 eigs on file.
>>> Level 11851 <<< 2 newform(s), 25 eigs on file.
>>> Level 11852 <<< 0 newform(s), 0 eigs on file.
>>> Level 11853 <<< 2 newform(s), 25 eigs on file.
>>> Level 11854 <<< 0 newform(s), 0 eigs on file.
>>> Level 11855 <<< 0 newform(s), 0 eigs on file.
>>> Level 11856 <<< 37 newform(s), 25 eigs on file.
>>> Level 11857 <<< 0 newform(s), 0 eigs on file.
>>> Level 11858 <<< 42 newform(s), 25 eigs on file.
>>> Level 11859 <<< 1 newform(s), 25 eigs on file.
>>> Level 11860 <<< 1 newform(s), 25 eigs on file.
>>> Level 11861 <<< 0 newform(s), 0 eigs on file.
>>> Level 11862 <<< 14 newform(s), 25 eigs on file.
>>> Level 11863 <<< 0 newform(s), 0 eigs on file.
>>> Level 11864 <<< 0 newform(s), 0 eigs on file.
>>> Level 11865 <<< 8 newform(s), 25 eigs on file.
>>> Level 11866 <<< 0 newform(s), 0 eigs on file.
>>> Level 11867 <<< 1 newform(s), 25 eigs on file.
>>> Level 11868 <<< 3 newform(s), 25 eigs on file.
>>> Level 11869 <<< 4 newform(s), 25 eigs on file.
>>> Level 11870 <<< 0 newform(s), 0 eigs on file.
>>> Level 11871 <<< 2 newform(s), 25 eigs on file.
>>> Level 11872 <<< 4 newform(s), 25 eigs on file.
>>> Level 11873 <<< 0 newform(s), 0 eigs on file.
>>> Level 11874 <<< 2 newform(s), 25 eigs on file.
>>> Level 11875 <<< 0 newform(s), 0 eigs on file.
>>> Level 11876 <<< 0 newform(s), 0 eigs on file.
>>> Level 11877 <<< 1 newform(s), 25 eigs on file.
>>> Level 11878 <<< 1 newform(s), 25 eigs on file.
>>> Level 11879 <<< 0 newform(s), 0 eigs on file.
>>> Level 11880 <<< 24 newform(s), 25 eigs on file.
>>> Level 11881 <<< 1 newform(s), 25 eigs on file.
>>> Level 11882 <<< 3 newform(s), 25 eigs on file.
>>> Level 11883 <<< 2 newform(s), 25 eigs on file.
>>> Level 11884 <<< 1 newform(s), 25 eigs on file.
>>> Level 11885 <<< 1 newform(s), 25 eigs on file.
>>> Level 11886 <<< 8 newform(s), 25 eigs on file.
>>> Level 11887 <<< 0 newform(s), 0 eigs on file.
>>> Level 11888 <<< 2 newform(s), 25 eigs on file.
>>> Level 11889 <<< 3 newform(s), 25 eigs on file.
>>> Level 11890 <<< 6 newform(s), 25 eigs on file.
>>> Level 11891 <<< 1 newform(s), 25 eigs on file.
>>> Level 11892 <<< 1 newform(s), 25 eigs on file.
>>> Level 11893 <<< 1 newform(s), 25 eigs on file.
>>> Level 11894 <<< 2 newform(s), 25 eigs on file.
>>> Level 11895 <<< 11 newform(s), 25 eigs on file.
>>> Level 11896 <<< 1 newform(s), 25 eigs on file.
>>> Level 11897 <<< 0 newform(s), 0 eigs on file.
>>> Level 11898 <<< 7 newform(s), 25 eigs on file.
>>> Level 11899 <<< 2 newform(s), 25 eigs on file.
>>> Level 11900 <<< 9 newform(s), 25 eigs on file.
>>> Level 11901 <<< 2 newform(s), 25 eigs on file.
>>> Level 11902 <<< 0 newform(s), 0 eigs on file.
>>> Level 11903 <<< 0 newform(s), 0 eigs on file.
>>> Level 11904 <<< 16 newform(s), 25 eigs on file.
>>> Level 11905 <<< 0 newform(s), 0 eigs on file.
>>> Level 11906 <<< 0 newform(s), 0 eigs on file.
>>> Level 11907 <<< 28 newform(s), 25 eigs on file.
>>> Level 11908 <<< 2 newform(s), 25 eigs on file.
>>> Level 11909 <<< 1 newform(s), 25 eigs on file.
>>> Level 11910 <<< 8 newform(s), 25 eigs on file.
>>> Level 11911 <<< 0 newform(s), 0 eigs on file.
>>> Level 11912 <<< 4 newform(s), 25 eigs on file.
>>> Level 11913 <<< 9 newform(s), 25 eigs on file.
>>> Level 11914 <<< 6 newform(s), 25 eigs on file.
>>> Level 11915 <<< 0 newform(s), 0 eigs on file.
>>> Level 11916 <<< 10 newform(s), 25 eigs on file.
>>> Level 11917 <<< 0 newform(s), 0 eigs on file.
>>> Level 11918 <<< 2 newform(s), 25 eigs on file.
>>> Level 11919 <<< 0 newform(s), 0 eigs on file.
>>> Level 11920 <<< 10 newform(s), 25 eigs on file.
>>> Level 11921 <<< 2 newform(s), 25 eigs on file.
>>> Level 11922 <<< 1 newform(s), 25 eigs on file.
>>> Level 11923 <<< 1 newform(s), 25 eigs on file.
>>> Level 11924 <<< 2 newform(s), 25 eigs on file.
>>> Level 11925 <<< 28 newform(s), 25 eigs on file.
>>> Level 11926 <<< 3 newform(s), 25 eigs on file.
>>> Level 11927 <<< 0 newform(s), 0 eigs on file.
>>> Level 11928 <<< 13 newform(s), 25 eigs on file.
>>> Level 11929 <<< 0 newform(s), 0 eigs on file.
>>> Level 11930 <<< 4 newform(s), 25 eigs on file.
>>> Level 11931 <<< 2 newform(s), 25 eigs on file.
>>> Level 11932 <<< 1 newform(s), 25 eigs on file.
>>> Level 11933 <<< 0 newform(s), 0 eigs on file.
>>> Level 11934 <<< 20 newform(s), 25 eigs on file.
>>> Level 11935 <<< 4 newform(s), 25 eigs on file.
>>> Level 11936 <<< 4 newform(s), 25 eigs on file.
>>> Level 11937 <<< 1 newform(s), 25 eigs on file.
>>> Level 11938 <<< 4 newform(s), 25 eigs on file.
>>> Level 11939 <<< 3 newform(s), 25 eigs on file.
>>> Level 11940 <<< 5 newform(s), 25 eigs on file.
>>> Level 11941 <<< 0 newform(s), 0 eigs on file.
>>> Level 11942 <<< 1 newform(s), 25 eigs on file.
>>> Level 11943 <<< 2 newform(s), 25 eigs on file.
>>> Level 11944 <<< 0 newform(s), 0 eigs on file.
>>> Level 11945 <<< 1 newform(s), 25 eigs on file.
>>> Level 11946 <<< 7 newform(s), 25 eigs on file.
>>> Level 11947 <<< 0 newform(s), 0 eigs on file.
>>> Level 11948 <<< 2 newform(s), 25 eigs on file.
>>> Level 11949 <<< 5 newform(s), 25 eigs on file.
>>> Level 11950 <<< 9 newform(s), 25 eigs on file.
>>> Level 11951 <<< 6 newform(s), 25 eigs on file.
>>> Level 11952 <<< 19 newform(s), 25 eigs on file.
>>> Level 11953 <<< 0 newform(s), 0 eigs on file.
>>> Level 11954 <<< 1 newform(s), 25 eigs on file.
>>> Level 11955 <<< 4 newform(s), 25 eigs on file.
>>> Level 11956 <<< 9 newform(s), 25 eigs on file.
>>> Level 11957 <<< 0 newform(s), 0 eigs on file.
>>> Level 11958 <<< 3 newform(s), 25 eigs on file.
>>> Level 11959 <<< 0 newform(s), 0 eigs on file.
>>> Level 11960 <<< 5 newform(s), 25 eigs on file.
>>> Level 11961 <<< 0 newform(s), 0 eigs on file.
>>> Level 11962 <<< 3 newform(s), 25 eigs on file.
>>> Level 11963 <<< 1 newform(s), 25 eigs on file.
>>> Level 11964 <<< 1 newform(s), 25 eigs on file.
>>> Level 11965 <<< 3 newform(s), 25 eigs on file.
>>> Level 11966 <<< 3 newform(s), 25 eigs on file.
>>> Level 11967 <<< 0 newform(s), 0 eigs on file.
>>> Level 11968 <<< 22 newform(s), 25 eigs on file.
>>> Level 11969 <<< 0 newform(s), 0 eigs on file.
>>> Level 11970 <<< 63 newform(s), 25 eigs on file.
>>> Level 11971 <<< 1 newform(s), 25 eigs on file.
>>> Level 11972 <<< 1 newform(s), 25 eigs on file.
>>> Level 11973 <<< 3 newform(s), 25 eigs on file.
>>> Level 11974 <<< 1 newform(s), 25 eigs on file.
>>> Level 11975 <<< 0 newform(s), 0 eigs on file.
>>> Level 11976 <<< 2 newform(s), 25 eigs on file.
>>> Level 11977 <<< 1 newform(s), 25 eigs on file.
>>> Level 11978 <<< 0 newform(s), 0 eigs on file.
>>> Level 11979 <<< 0 newform(s), 0 eigs on file.
>>> Level 11980 <<< 1 newform(s), 25 eigs on file.
>>> Level 11981 <<< 0 newform(s), 0 eigs on file.
>>> Level 11982 <<< 4 newform(s), 25 eigs on file.
>>> Level 11983 <<< 0 newform(s), 0 eigs on file.
>>> Level 11984 <<< 13 newform(s), 25 eigs on file.
>>> Level 11985 <<< 5 newform(s), 25 eigs on file.
>>> Level 11986 <<< 0 newform(s), 0 eigs on file.
>>> Level 11987 <<< 0 newform(s), 0 eigs on file.
>>> Level 11988 <<< 6 newform(s), 25 eigs on file.
>>> Level 11989 <<< 0 newform(s), 0 eigs on file.
>>> Level 11990 <<< 10 newform(s), 25 eigs on file.
>>> Level 11991 <<< 1 newform(s), 25 eigs on file.
>>> Level 11992 <<< 1 newform(s), 25 eigs on file.
>>> Level 11993 <<< 0 newform(s), 0 eigs on file.
